,Código del Set,Nombre del Set,Fecha de Lanzamiento,Año de Lanzamiento,PVP $,Precio como Nuevo $,Precio como Usado $,Valoración de Usuarios,Porcentaje como nuevo,Porcentaje como usado
182,9496,Desert Skiff,1 Jun 2012 - 28 Feb 2014 (1y 8m 28d),2012,24.99,66.45100000000001,33.198,✭✭✭✭✩ 4.0 685 ratings 26 reviews Brickset review,165.91,32.85
183,9497,Republic Striker-class Starfighter,1 Jun 2012 - 31 Dec 2013 (1y 6m 30d),2012,44.99,154.75900000000001,75.504,✭✭✭✭✩ 4.0 290 ratings 11 reviews Brickset review,243.99,67.82
184,9498,Saesee Tiin's Jedi Starfighter,1 Jun 2012 - 31 Dec 2013 (1y 6m 30d),2012,29.99,112.48600000000002,62.27100000000001,✭✭✭✭✩ 3.8 388 ratings 7 reviews Brickset review,275.08,107.64
185,9499,Gungan Sub,1 Jun 2012 - 31 Dec 2013 (1y 6m 30d),2012,69.99,374.44,164.736,✭✭✭✭✩ 4.0 233 ratings 1 review Brickset review,434.99,135.37
186,9500,Sith Fury-class Interceptor,1 Jun 2012 - 31 Dec 2013 (1y 6m 30d),2012,89.99,376.87100000000004,222.508,✭✭✭✭✭ 4.3 336 ratings 13 reviews Brickset review,318.79,147.26
187,9509,LEGO Star Wars Advent Calendar,1 Sep 2012 - 31 Dec 2012 (3m 29d),2012,49.99,51.21600000000001,30.393,✭✭✭✭✩ 3.7 229 ratings 2 reviews,2.45,-39.2
188,9515,The Malevolence,1 Jun 2012 - 31 Dec 2013 (1y 6m 30d),2012,119.99,378.356,165.67100000000002,✭✭✭✭✩ 4.1 264 ratings 10 reviews,215.32,38.07
189,9516,Jabba's Palace,1 Jun 2012 - 31 Dec 2013 (1y 6m 30d),2012,119.99,332.06800000000004,288.01300000000003,✭✭✭✭✭ 4.4 543 ratings 14 reviews Brickset review,176.75,140.03
190,9525,Pre Vizsla's Mandalorian Fighter,1 Aug 2012 - 31 Dec 2013 (1y 4m 30d),2012,49.99,285.76900000000006,161.711,✭✭✭✭✩ 4.1 245 ratings 3 reviews,471.65,223.49
191,9526,Palpatine's Arrest,1 Aug 2012 - 31 Dec 2013 (1y 4m 30d),2012,89.99,493.141,348.26000000000005,✭✭✭✭✭ 4.4 243 ratings 4 reviews Brickset review,448.0,287.0
192,9674,Naboo Starfighter & Naboo,1 Jan 2012 - 31 Dec 2012 (11m 30d),2012,9.99,19.910000000000004,9.075000000000001,✭✭✭✭✩ 3.5 306 ratings 8 reviews,99.3,-9.16
193,9675,Sebulba's Podracer & Tatooine,1 Jan 2012 - 31 Dec 2012 (11m 30d),2012,9.99,31.097,15.598,✭✭✭✭✩ 3.5 328 ratings 8 reviews,211.28,56.14
194,9676,TIE Interceptor & Death Star,1 Jan 2012 - 31 Dec 2012 (11m 30d),2012,9.99,34.639,21.626,✭✭✭✭✩ 3.7 379 ratings 13 reviews,246.74,116.48
195,9677,X-wing Starfighter & Yavin 4,1 Jun 2012 - 31 Jul 2013 (1y 1m 29d),2012,9.99,21.835000000000004,12.936,✭✭✭✭✩ 3.6 251 ratings 6 reviews Brickset review,118.57,29.49
196,9678,Twin-Pod Cloud Car & Bespin,1 Jun 2012 - 31 Jul 2013 (1y 1m 29d),2012,9.99,15.004000000000001,9.669,✭✭✭✭✩ 3.6 294 ratings 11 reviews Brickset review,50.19,-3.21
197,9679,AT-ST & Endor,1 Jun 2012 - 31 Jul 2013 (1y 1m 29d),2012,9.99,25.201,11.869,✭✭✭✭✩ 3.6 303 ratings 8 reviews Brickset review,152.26,18.81
198,10018,Darth Maul,29 Oct 2001 - 31 Oct 2002 (1y 1d),2001,149.99,2850.4740000000006,659.2740000000001,✭✭✭✭✩ 4.1 44 ratings 4 reviews,1800.44,339.55
199,10019,Rebel Blockade Runner,5 Nov 2001 - 31 Dec 2003 (2y 1m 25d),2001,200.0,1534.2140000000002,777.4030000000001,✭✭✭✭✭ 4.3 81 ratings 13 reviews,667.11,288.7
200,10026,Special Edition Naboo Starfighter,1 Oct 2002 - 31 Dec 2002 (2m 30d),2002,39.99,2357.8720000000003,387.25500000000005,✭✭✭✭✩ 4.0 81 ratings 6 reviews Brickset review,5796.15,868.38
201,10030,Imperial Star Destroyer,6 Dec 2002 - 31 Dec 2007 (5y 24d),2002,269.99,1313.8950000000002,653.444,✭✭✭✭✭ 4.5 187 ratings 35 reviews,386.65,142.03
202,10123,Cloud City,1 Oct 2003 - 31 Mar 2005 (1y 5m 29d),2003,100.0,9487.478000000001,2113.309,✭✭✭✭✭ 4.4 95 ratings 15 reviews,9387.48,2013.31
203,10129,Rebel Snowspeeder,29 Sep 2003 - 31 Jul 2005 (1y 10m 1d),2003,130.0,989.8900000000001,352.077,✭✭✭✭✩ 4.0 44 ratings 6 reviews,661.45,170.83
204,10131,TIE Fighter Collection,1 Aug 2004 - 31 Jul 2006 (1y 11m 28d),2004,70.0,255.12300000000002,163.94400000000002,✭✭✭✭✩ 4.0 58 ratings 9 reviews,264.46,134.21
205,10134,Y-wing Attack Starfighter,1 Oct 2004 - 31 Jul 2006 (1y 9m 28d),2004,120.0,875.644,306.834,✭✭✭✭✭ 4.3 73 ratings 10 reviews,629.7,155.7
206,10143,Death Star II,1 Sep 2005 - 31 Dec 2007 (2y 3m 29d),2005,269.99,2561.306,847.462,✭✭✭✭✭ 4.4 89 ratings 6 reviews,848.67,213.89
207,10144,Sandcrawler,15 Jun 2005 - 31 Dec 2008 (3y 6m 16d),2005,139.99,435.53400000000005,251.24000000000004,✭✭✭✭✭ 4.4 130 ratings 22 reviews,211.12,79.47
208,10174,Imperial AT-ST,1 Jul 2006 - 31 Dec 2008 (2y 6m),2006,79.99,590.315,220.352,✭✭✭✭✭ 4.4 174 ratings 12 reviews,637.99,175.47
209,10175,Vader's TIE Advanced,1 Oct 2006 - 31 Dec 2008 (2y 3m),2006,99.99,969.4740000000002,562.32,✭✭✭✭✭ 4.3 92 ratings 8 reviews,869.57,462.38
210,10178,Motorized Walking AT-AT,1 Oct 2007 - 31 Dec 2010 (3y 2m 30d),2007,129.99,505.0760000000001,201.78400000000002,✭✭✭✭✭ 4.4 189 ratings 27 reviews,288.55,55.23
211,10179,Ultimate Collector's Millennium Falcon,1 Oct 2007 - 31 Dec 2009 (2y 3m),2007,499.99,2150.038,832.337,✭✭✭✭✭ 4.6 228 ratings 14 reviews,330.02,66.47
212,10186,General Grievous,1 May 2008 - 31 Dec 2008 (8m),2008,89.99,382.69,299.288,✭✭✭✭✩ 4.2 67 ratings 8 reviews,325.26,232.58
213,10188,Death Star,1 Sep 2008 - 31 Dec 2010 (2y 3m 29d),2008,399.99,704.836,501.1600000000001,✭✭✭✭✭ 4.5 634 ratings 30 reviews,76.21,25.29
214,10195,Republic Dropship with AT-OT,1 May 2009 - 31 Dec 2011 (2y 8m),2009,249.99,1383.9650000000001,800.58,✭✭✭✭✭ 4.4 179 ratings 20 reviews,453.61,220.24
215,10198,Tantive IV,1 Sep 2009 - 31 Dec 2011 (2y 3m 29d),2009,149.99,349.415,163.92200000000003,✭✭✭✭✭ 4.3 177 ratings 13 reviews,132.96,9.29
216,10212,Imperial Shuttle,1 Sep 2010 - 31 Dec 2012 (2y 3m 30d),2010,259.99,975.491,628.7710000000001,✭✭✭✭✭ 4.5 298 ratings 18 reviews,275.2,141.84
217,10215,Obi-Wan's Jedi Starfighter,1 Nov 2010 - 31 Dec 2011 (1y 1m 29d),2010,99.99,390.83000000000004,215.16000000000003,✭✭✭✭✩ 4.1 152 ratings 5 reviews Brickset review,290.87,115.18
218,10221,Super Star Destroyer,1 Sep 2011 - 31 Dec 2014 (3y 3m 29d),2011,399.99,1143.7250000000001,768.8450000000001,✭✭✭✭✭ 4.4 310 ratings 10 reviews,185.94,92.22
219,10225,R2-D2,1 May 2012 - 31 Dec 2014 (2y 8m),2012,179.99,198.60500000000002,144.562,✭✭✭✭✭ 4.4 353 ratings 10 reviews,10.34,-19.68
220,10227,B-wing Starfighter,1 Oct 2012 - 31 Dec 2013 (1y 2m 29d),2012,199.99,506.90200000000004,378.47700000000003,✭✭✭✭✩ 4.2 213 ratings 5 reviews Brickset review,153.46,89.25
221,10236,Ewok Village,1 Sep 2013 - 31 Dec 2016 (3y 3m 29d),2013,249.99,515.537,462.20900000000006,✭✭✭✭✭ 4.5 684 ratings 5 reviews Brickset review,106.22,84.89
222,10240,Red Five X-wing Starfighter,1 Jun 2013 - 31 Dec 2015 (2y 6m 29d),2013,199.99,274.96700000000004,147.609,✭✭✭✭✭ 4.4 441 ratings 6 reviews Brickset review,37.49,-26.19
223,11905,Brickmaster Star Wars: Battle for the Stolen Crystals parts,Año no disponible,2013,,26.884000000000004,21.274,✭✭✭✭✩ 3.5 29 ratings 1 review,,
224,11912,LEGO Star Wars: Build Your Own Adventure parts,Año no disponible,2016,,15.059000000000001,8.778,✭✭✭✭✩ 3.6 36 ratings 1 review,,
225,11920,Star Wars: Build Your Own Adventure Galactic Missions parts,Año no disponible,2019,,15.301000000000002,,1 review,,
226,20006,Clone Turbo Tank,Año no disponible,2008,,203.95100000000002,12.727000000000002,✭✭✭✭✩ 3.6 31 ratings 4 reviews,,
227,20007,Republic Attack Cruiser,Año no disponible,2009,,41.932,21.417,✭✭✭✭✩ 3.9 38 ratings 6 reviews,,
228,20009,AT-TE Walker,Año no disponible,2009,,46.970000000000006,17.105,✭✭✭✭✩ 3.8 46 ratings 3 reviews,,
229,20010,Republic Gunship,1 Nov 2009 - 31 Dec 2010 (1y 1m 29d),2009,,32.043,18.084000000000003,✭✭✭✭✩ 4.0 40 ratings 3 reviews,,
230,20016,Imperial Shuttle,Año no disponible,2010,,11.143000000000002,6.424,✭✭✭✭✩ 3.6 44 ratings 2 reviews,,
231,20018,AT-AT Walker,Año no disponible,2010,,42.988,13.882,✭✭✭✭✩ 3.6 33 ratings 1 review,,
232,20019,Slave I,Año no disponible,2011,,20.856,17.083000000000002,✭✭✭✭✩ 3.9 45 ratings 6 reviews,,
233,20021,Bounty Hunter Assault Gunship,Año no disponible,2011,,18.095000000000002,7.139000000000001,✭✭✭✭✩ 3.7 21 ratings,,
234,30004,Battle Droid on STAP,Año no disponible,2009,,17.435000000000002,11.792000000000002,✭✭✭✭✩ 3.5 75 ratings 5 reviews,,
235,30005,Imperial Speeder Bike,Año no disponible,2009,3.99,14.212000000000002,10.054000000000002,✭✭✭✭✩ 3.7 114 ratings 9 reviews,256.19,151.98
236,30006,Clone Walker,Año no disponible,2009,,30.877000000000002,10.208,✭✭✭✭✩ 3.8 74 ratings 10 reviews,,
237,30050,Republic Attack Shuttle,1 Jan 2010 - 31 Dec 2010 (11m 29d),2010,3.49,14.201,4.367000000000001,✭✭✭✭✩ 3.6 41 ratings 4 reviews,306.91,25.13
238,30051,Mini X-wing,1 Jan 2010 - 31 Dec 2011 (1y 11m 28d),2010,3.49,6.16,5.863,✭✭✭✭✩ 3.8 106 ratings 7 reviews,76.5,67.99
239,30052,AAT,Año no disponible,2011,3.99,28.028000000000002,6.798,✭✭✭✭✩ 3.4 27 ratings 1 review,602.46,70.38
240,30053,Republic Attack Cruiser,Año no disponible,2011,3.99,8.734000000000002,4.587000000000001,✭✭✭✭✩ 3.5 147 ratings 7 reviews,118.9,14.96
241,30054,AT-ST,Año no disponible,2011,,8.151000000000002,4.18,✭✭✭✭✩ 3.7 52 ratings 3 reviews,,
242,30055,Vulture Droid,1 Jan 2011 - 31 Dec 2011 (11m 29d),2011,,5.61,3.4100000000000006,✭✭✭✭✩ 3.5 60 ratings 2 reviews,,
243,30056,Star Destroyer,Año no disponible,2012,,8.646,2.9370000000000003,✭✭✭✭✩ 3.6 101 ratings 4 reviews,,
244,30057,Anakin's Podracer,Año no disponible,2012,4.99,17.809000000000005,6.127000000000001,✭✭✭✭✩ 3.6 46 ratings 3 reviews,256.89,22.79
245,30058,STAP,Año no disponible,2012,,20.328000000000003,8.085,✭✭✭✭✩ 4.0 46 ratings 3 reviews,,
246,30059,MTT,Año no disponible,2012,3.97,9.801,4.928000000000001,✭✭✭✭✩ 3.6 27 ratings 2 reviews,146.88,24.13
247,30240,Z-95 Headhunter,1 Jan 2013 - 31 Dec 2013 (11m 29d),2013,4.99,7.271000000000001,2.4200000000000004,✭✭✭✭✩ 3.4 89 ratings 1 review,45.71,-51.5
248,30241,Mandalorian Fighter,1 Jan 2013 - 31 Dec 2013 (11m 29d),2013,4.99,15.257,3.058,✭✭✭✭✩ 3.5 47 ratings 1 review,205.75,-38.72
249,30242,Republic Frigate,1 Jan 2013 - 31 Dec 2013 (11m 29d),2013,4.99,17.556,7.414000000000001,✭✭✭✭✩ 3.9 65 ratings 1 review,251.82,48.58
250,30243,Umbaran MHC,1 Jan 2013 - 31 Dec 2013 (11m 29d),2013,,7.865000000000001,3.971,✭✭✭✭✩ 3.6 54 ratings 2 reviews,,
251,30244,Anakin's Jedi Interceptor,1 Jan 2014 - 31 Dec 2014 (11m 29d),2014,4.49,10.967000000000002,6.633000000000001,✭✭✭✭✩ 3.7 106 ratings 2 reviews,144.25,47.73
252,30246,Imperial Shuttle,1 Jan 2014 - 31 Dec 2014 (11m 29d),2014,3.99,6.864000000000001,5.61,✭✭✭✭✩ 3.4 129 ratings 3 reviews,72.03,40.6
253,30247,ARC-170 Starfighter,1 Jan 2014 - 31 Dec 2014 (11m 29d),2014,3.99,6.644000000000001,3.5530000000000004,✭✭✭✭✩ 3.9 88 ratings 2 reviews,66.52,-10.95
254,30272,A-wing Starfighter,1 Jan 2015 - 31 Dec 2015 (11m 29d),2015,,7.766,2.662,✭✭✭✭✩ 3.5 94 ratings 2 reviews,,
255,30274,AT-DP,1 Jan 2015 - 31 Dec 2015 (11m 29d),2015,,6.391,2.607,✭✭✭✭✩ 3.6 180 ratings 5 reviews,,
256,30275,TIE Advanced Prototype,1 Jan 2015 - 31 Dec 2015 (11m 29d),2015,,5.896000000000001,2.3320000000000003,✭✭✭✭✩ 3.3 199 ratings 6 reviews,,
257,30276,First Order Special Forces TIE Fighter,4 Sep 2015 - 31 Dec 2015 (3m 26d),2015,3.99,7.2490000000000006,3.7950000000000004,✭✭✭✭✩ 3.6 213 ratings 5 reviews,81.68,-4.89
258,30277,First Order Star Destroyer,1 Jan 2016 - 31 Dec 2016 (11m 30d),2016,,7.711,3.355,✭✭✭✭✩ 3.7 125 ratings 4 reviews Brickset review,,
259,30278,Poe's X-wing Fighter,1 Jan 2016 - 31 Dec 2016 (11m 30d),2016,3.99,6.7540000000000004,3.6630000000000003,✭✭✭✭✩ 3.5 303 ratings 4 reviews,69.27,-8.2
260,30279,Kylo Ren's Command Shuttle,1 Jan 2016 - 31 Dec 2016 (11m 30d),2016,,5.313000000000001,2.0020000000000002,✭✭✭✩✩ 3.2 217 ratings 3 reviews Brickset review,,
261,30380,Kylo Ren's Shuttle,1 Jan 2018 - 31 Dec 2018 (11m 29d),2018,,5.577000000000001,2.0460000000000003,✭✭✭✭✩ 3.4 192 ratings 5 reviews Brickset review,,
262,30381,Imperial TIE Fighter,20 Apr 2018 - 31 Dec 2019 (1y 8m 11d),2018,,6.138000000000001,3.2890000000000006,✭✭✭✭✩ 3.6 130 ratings 3 reviews Brickset review,,
263,30383,Naboo Starfighter,1 Apr 2019 - 31 Dec 2020 (1y 9m),2019,,7.018000000000001,3.0690000000000004,✭✭✭✭✩ 3.8 205 ratings 4 reviews Brickset review,,
264,30384,Snowspeeder,1 Apr 2019 - 31 Dec 2020 (1y 9m),2019,,5.841,3.4210000000000003,✭✭✭✭✩ 3.8 250 ratings 4 reviews Brickset review,,
265,30386,Poe Dameron's X-wing Fighter,1 Jan 2020 - 31 Dec 2020 (11m 30d),2020,4.99,7.458000000000001,3.9820000000000007,✭✭✭✭✩ 3.7 149 ratings 2 reviews Brickset review,49.46,-20.2
266,30388,Imperial Shuttle,1 Jan 2021 - 31 Dec 2021 (11m 29d),2021,,6.71,3.74,✭✭✭✭✩ 3.6 120 ratings 1 review Brickset review,,
267,30461,Podracer,1 Apr 2019 - 31 Aug 2019 (4m 30d),2019,,7.029,3.6850000000000005,✭✭✭✭✩ 3.4 197 ratings 3 reviews Brickset review,,
268,30495,AT-ST,1 Jan 2022 - 31 Dec 2022 (11m 29d),2022,,4.873,3.1790000000000003,✭✭✭✩✩ 3.2 264 ratings 2 reviews Brickset review,,
269,30496,U-wing Fighter,1 Jan 2017 - 31 Dec 2018 (1y 11m 28d),2017,3.99,6.6770000000000005,1.1,✭✭✭✭✩ 3.6 227 ratings 2 reviews Brickset review,67.34,-72.43
270,30497,First Order Heavy Assault Walker,1 Sep 2017 - 31 Dec 2018 (1y 3m 29d),2017,,6.281000000000001,3.1790000000000003,✭✭✭✭✩ 3.6 311 ratings 3 reviews Brickset review,,
271,30498,Imperial AT-Hauler,1 Aug 2018 - 31 Dec 2019 (1y 4m 30d),2018,,6.523000000000001,2.4859999999999998,✭✭✭✩✩ 3.1 81 ratings 2 reviews,,
272,30602,First Order Stormtrooper,Año no disponible,2016,,11.429000000000002,7.095000000000001,✭✭✭✭✩ 3.5 220 ratings 1 review Brickset review,,
273,30605,Finn (FN-2187),Año no disponible,2016,,7.700000000000001,3.058,✭✭✭✭✩ 3.7 233 ratings 2 reviews Brickset review,,
274,30611,R2-D2,1 Jan 2017 - 31 Dec 2017 (11m 29d),2017,,23.463,18.425,✭✭✭✭✩ 4.0 446 ratings 3 reviews Brickset review,,
275,30624,Obi-Wan Kenobi - Collectable Minifigure,1 Dec 2019 - 31 Dec 2019 (30d),2019,3.99,11.044,8.932,✭✭✭✭✩ 4.0 363 ratings 2 reviews,176.79,123.86
276,30625,Luke Skywalker with Blue Milk,Año no disponible,2022,,32.901,25.674000000000003,✭✭✭✭✩ 4.2 137 ratings 1 review Brickset review,,
277,30654,X-wing Starfighter,1 Jan 2023 - 31 Dec 2023 (11m 29d),2023,4.99,4.697,3.4210000000000003,✭✭✭✭✩ 3.7 296 ratings 5 reviews Brickset review,-5.87,-31.44
278,30680,AAT,1 Jan 2024 - 31 Dec 2024 (11m 30d),2024,4.99,3.971,1.353,✭✭✭✭✩ 3.7 190 ratings 1 review Brickset review,-20.42,-72.89
279,30685,TIE Interceptor,1 May 2024 - 31 Dec 2024 (8m),2024,,4.9719999999999995,,✭✭✭✭✩ 3.8 45 ratings,,
280,30708,Millennium Falcon,Año no disponible,2025,,,,,,
281,40176,Scarif Stormtrooper,1 Jul 2017 - 31 Dec 2017 (6m),2017,,32.043,24.915,✭✭✭✭✩ 4.0 347 ratings 2 reviews Brickset review,,
282,40268,R3-M2,1 Jan 2017 - 31 Dec 2017 (11m 29d),2017,,9.504000000000001,6.787000000000001,✭✭✭✭✩ 3.9 384 ratings 6 reviews Brickset review,,
283,40288,BB-8,15 Apr 2018 - 31 Dec 2018 (8m 16d),2018,,16.907,9.779000000000002,✭✭✭✭✩ 3.7 291 ratings 2 reviews Brickset review,,
284,40298,DJ,1 Jan 2018 - 31 Dec 2018 (11m 29d),2018,,6.721000000000001,4.807,✭✭✭✭✩ 3.4 286 ratings 4 reviews Brickset review,,
285,40299,Kessel Mine Worker,1 Jun 2018 - 31 Dec 2018 (6m 30d),2018,,20.064,14.949000000000002,✭✭✭✭✩ 3.7 157 ratings 2 reviews Brickset review,,
286,40300,Han Solo Mudtrooper,1 Jun 2018 - 31 Dec 2018 (6m 30d),2018,,17.688,11.132,✭✭✭✭✩ 4.0 259 ratings 1 review Brickset review,,
287,40333,Battle of Hoth - 20th Anniversary Edition,1 May 2019 - 31 Dec 2019 (8m),2019,,40.370000000000005,27.093,✭✭✭✭✩ 4.1 348 ratings 1 review Brickset review,,
288,40362,Battle of Endor,4 Oct 2019 - 31 Dec 2019 (2m 27d),2019,,42.93300000000001,29.59,✭✭✭✭✩ 4.1 247 ratings Brickset review,,
289,40407,Death Star II Battle,1 May 2020 - 31 Dec 2020 (8m),2020,,24.343,17.127000000000002,✭✭✭✭✩ 3.5 260 ratings 5 reviews Brickset review,,
290,40451,Tatooine Homestead,1 May 2021 - 31 Dec 2021 (8m),2021,16.99,24.398000000000003,14.498000000000001,✭✭✭✭✩ 3.9 205 ratings 2 reviews Brickset review,43.6,-14.67
291,40483,Luke Skywalker's Lightsaber,26 Nov 2021 - 31 Dec 2021 (1m 4d),2021,,129.26100000000002,100.177,✭✭✭✭✩ 3.6 60 ratings Brickset review,,
292,40531,Lars Family Homestead Kitchen,1 May 2022 - 31 Dec 2022 (8m),2022,,34.727000000000004,23.727000000000004,✭✭✭✭✩ 4.0 257 ratings 1 review Brickset review,,
293,40557,Defense of Hoth,1 Jan 2022 - 31 Dec 2022 (11m 29d),2022,14.99,17.798000000000002,11.748000000000001,✭✭✭✭✩ 3.8 329 ratings 2 reviews Brickset review,18.73,-21.63
294,40558,Clone Trooper Command Station,1 Jan 2022 - 31 Dec 2022 (11m 29d),2022,14.99,26.213,19.393,✭✭✭✭✩ 4.0 364 ratings 3 reviews Brickset review,74.87,29.37
295,40591,Death Star II,1 May 2023 - 31 Dec 2023 (8m),2023,,50.94100000000001,35.58500000000001,✭✭✭✭✩ 4.0 227 ratings 3 reviews Brickset review,,
296,40658,Millennium Falcon Holiday Diorama,1 Oct 2023 - 31 Dec 2023 (2m 30d),2023,29.99,31.757000000000005,18.359,✭✭✭✭✩ 4.0 159 ratings 1 review Brickset review,5.89,-38.78
297,40686,Trade Federation Troop Carrier,1 May 2024 - 31 May 2024 (30d),2024,,40.931000000000004,25.509000000000004,✭✭✭✭✩ 4.1 186 ratings 2 reviews Brickset review,,
298,40730,Luke Skywalker's Lightsaber,Año no disponible,2024,,126.313,,Brickset review,,
299,40755,Imperial Dropship vs. Rebel Scout Speeder,1 Oct 2024 - {t.b.a},2024,39.99,,,✭✭✭✭✩ 4.2 19 ratings 1 review Brickset review,,
300,65081,R2-D2 / C-3PO Droid Collectors Set,Año no disponible,2002,40.0,204.10500000000002,18.37,2 reviews,410.26,-54.08
301,65145,X-wing Fighter / TIE Fighter & Y-wing Collectors Set,Año no disponible,2002,,431.22200000000004,,,,
302,65153,Jango Fett's Slave I with Bonus Cargo Case,Año no disponible,2002,50.0,2117.8520000000003,561.2750000000001,1 review,4135.7,1022.55
303,65707,Bonus/Value Pack,Año no disponible,2004,,,,,,
304,65771,Episode III Collectors' Set,Año no disponible,2005,60.0,765.3470000000001,311.531,4 reviews,1175.58,419.22
305,65828,Bonus/Value Pack,Año no disponible,2005,,,,,,
306,65844,Bonus/Value Pack,Año no disponible,2005,,,,,,
307,65845,Bonus/Value Pack,Año no disponible,2005,,,,,,
308,66142,Bonus/Value Pack,Año no disponible,2006,,,,,,
309,66150,Bonus/Value Pack,Año no disponible,2006,,,,,,
310,66221,Bonus/Value Pack,Año no disponible,2006,,,,,,
311,66308,3 in 1 Superpack,Año no disponible,2009,,261.877,202.609,1 review,,
312,66341,Star Wars Super Pack 3 in 1,1 Feb 2010 - 31 Dec 2010 (10m 28d),2010,,330.95700000000005,155.10000000000002,,,
313,66364,Star Wars Super Pack 3 in 1,1 Oct 2010 - 31 Dec 2010 (2m 30d),2010,,197.351,84.52400000000002,,,
314,66366,Star Wars Super Pack 3 in 1,1 Sep 2010 - 31 Dec 2010 (3m 29d),2010,,247.09300000000002,84.06200000000001,,,
315,66368,Star Wars Super Pack 3 in 1,1 Sep 2010 - 31 Dec 2010 (3m 29d),2010,,165.0,59.202000000000005,,,
316,66377,Star Wars Super Pack 3 in 1,1 Feb 2011 - 31 Dec 2011 (10m 28d),2011,,366.619,153.07600000000002,,,
317,66378,Star Wars Super Pack 3 in 1,1 Feb 2011 - 31 Dec 2011 (10m 28d),2011,,196.29500000000002,,1 review,,
318,66395,Star Wars Super Pack 3 in 1,1 Sep 2011 - 31 Dec 2011 (3m 29d),2011,,284.46000000000004,55.836000000000006,,,
319,66396,Star Wars Super Pack 3 in 1,1 Sep 2011 - 31 Dec 2011 (3m 29d),2011,,219.109,98.912,,,
320,66411,Super Pack 3-in-1,Año no disponible,2012,,246.829,166.65,,,
321,66431,Super Pack 3-in-1,Año no disponible,2012,,189.068,115.65400000000001,,,
322,66432,Super Pack 3-in-1,Año no disponible,2012,,208.329,111.32000000000001,,,
323,66449,Super Pack 3-in-1,Año no disponible,2013,,158.004,,,,
324,66456,Star Wars Value Pack,Año no disponible,2013,,657.8990000000001,406.76900000000006,,,
325,66473,LEGO Star Wars Super Pack,Año no disponible,2013,,714.351,266.607,,,
326,66479,Value Pack,Año no disponible,2014,,389.565,215.68800000000005,,,
327,66495,Star Wars Value Pack,Año no disponible,2014,,540.7600000000001,148.302,,,
328,66512,Star Wars Rebels Super Pack 2 in 1,Año no disponible,2014,109.99,1295.03,370.41400000000004,,1077.41,236.77
329,66514,Microfighter Super Pack 3 in 1,Año no disponible,2014,,183.678,,,,
330,66515,Microfighter Super Pack 3 in 1,Año no disponible,2014,,91.839,,,,
331,66533,Microfighter 3 in 1 Super Pack,Año no disponible,2015,,122.452,27.555000000000003,,,
332,66534,Microfighter 3 in 1 Super Pack,Año no disponible,2015,,56.57300000000001,40.821000000000005,,,
333,66535,Battle Pack 2 in 1,Año no disponible,2015,,168.38800000000003,70.367,,,
334,66536,Battle Pack 2 in 1,Año no disponible,2015,,156.73900000000003,55.90200000000001,,,
335,66542,Microfighters Super Pack 3 in 1,Año no disponible,2016,,193.89700000000002,,,,
336,66543,Microfighters Super Pack 3 in 1,Año no disponible,2016,,74.62400000000001,,1 review,,
337,66555,Super Pack 2 in 1,Año no disponible,2017,,89.29800000000002,,,,
338,66556,Super Pack 2 in 1,Año no disponible,2017,,59.19100000000001,,,,
339,66596,Super Pack 2-in-1,Año no disponible,2018,,76.53800000000001,,,,
340,66597,2-in-1 Super Pack,Año no disponible,2018,,61.226,,,,
341,66674,Skywalker Adventures Pack,1 Nov 2021 - 31 Dec 2021 (1m 29d),2021,,98.94500000000001,,✭✭✭✭✭ 4.3 27 ratings,,
342,66708,Galactic Adventures Pack,Año no disponible,2022,97.48,71.929,683.738,✭✭✭✭✩ 3.7 21 ratings,-26.21,601.41
343,66775,Hoth Combo Pack,1 Oct 2023 - 31 Dec 2023 (2m 30d),2023,69.98,81.356,38.775000000000006,,16.26,-44.59
344,66778,Star Wars Mech 3-Pack,1 Sep 2023 - 31 Dec 2023 (3m 29d),2023,47.97,48.587,,,1.29,
345,66787,Jedi Masters Gift Set,1 Aug 2024 - 31 Dec 2024 (4m 30d),2024,,79.02400000000002,,,,
346,75000,Clone Troopers vs. Droidekas,1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),2013,12.99,41.294000000000004,23.947000000000003,✭✭✭✭✩ 3.6 589 ratings 18 reviews,217.89,84.35
347,75001,Republic Troopers vs. Sith Troopers,1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),2013,12.99,44.407000000000004,23.551000000000002,✭✭✭✭✩ 3.7 493 ratings 14 reviews,241.86,81.3
348,75002,AT-RT,1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),2013,19.99,69.498,29.073,✭✭✭✭✩ 3.9 689 ratings 18 reviews,247.66,45.44
349,75003,A-wing Starfighter,1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),2013,24.99,57.11200000000001,29.898000000000003,✭✭✭✭✩ 3.8 481 ratings 16 reviews,128.54,19.64
350,75004,Z-95 Headhunter,1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),2013,49.99,197.67000000000002,94.27000000000001,✭✭✭✭✩ 4.1 366 ratings 8 reviews,295.42,88.58
351,75005,Rancor Pit,1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),2013,59.99,294.349,224.598,✭✭✭✭✩ 4.1 447 ratings 11 reviews,390.66,274.39
