Código del Set,Nombre del Set,Año de Lanzamiento,PVP,Precio como Nuevo,Precio como Usado,Valoración de Usuarios
65771,65771:  Episode III Collectors' Set,Año no disponible,$60.00,~€695.77,~€283.21,4 reviews
65828,65828:  Bonus/Value Pack,Año no disponible,PVP no disponible,Precio nuevo no disponible,Precio usado no disponible,
65844,65844:  Bonus/Value Pack,Año no disponible,PVP no disponible,Precio nuevo no disponible,Precio usado no disponible,
65845,65845:  Bonus/Value Pack,Año no disponible,PVP no disponible,Precio nuevo no disponible,Precio usado no disponible,
66142,66142:  Bonus/Value Pack,Año no disponible,PVP no disponible,Precio nuevo no disponible,Precio usado no disponible,
66150,66150:  Bonus/Value Pack,Año no disponible,PVP no disponible,Precio nuevo no disponible,Precio usado no disponible,
66221,66221:  Bonus/Value Pack,Año no disponible,PVP no disponible,Precio nuevo no disponible,Precio usado no disponible,
66308,66308:  3 in 1 Superpack,Año no disponible,PVP no disponible,~€238.07,~€184.19,1 review
66341,66341:  Star Wars Super Pack 3 in 1,1 Feb 2010 - 31 Dec 2010 (10m 28d),PVP no disponible,~€300.87,~€141.00,
66364,66364:  Star Wars Super Pack 3 in 1,1 Oct 2010 - 31 Dec 2010 (2m 30d),PVP no disponible,~€179.41,~€76.84,
66366,66366:  Star Wars Super Pack 3 in 1,1 Sep 2010 - 31 Dec 2010 (3m 29d),PVP no disponible,~€224.63,~€76.42,
66368,66368:  Star Wars Super Pack 3 in 1,1 Sep 2010 - 31 Dec 2010 (3m 29d),PVP no disponible,~€150.00,~€53.82,
66377,66377:  Star Wars Super Pack 3 in 1,1 Feb 2011 - 31 Dec 2011 (10m 28d),PVP no disponible,~€333.29,~€139.16,
66378,66378:  Star Wars Super Pack 3 in 1,1 Feb 2011 - 31 Dec 2011 (10m 28d),PVP no disponible,~€178.45,Precio usado no disponible,1 review
66395,66395:  Star Wars Super Pack 3 in 1,1 Sep 2011 - 31 Dec 2011 (3m 29d),PVP no disponible,~€258.60,~€50.76,
66396,66396:  Star Wars Super Pack 3 in 1,1 Sep 2011 - 31 Dec 2011 (3m 29d),PVP no disponible,~€199.19,~€89.92,
66411,66411:  Super Pack 3-in-1,Año no disponible,PVP no disponible,~€224.39,~€151.50,
66431,66431:  Super Pack 3-in-1,Año no disponible,PVP no disponible,~€171.88,~€105.14,
66432,66432:  Super Pack 3-in-1,Año no disponible,PVP no disponible,~€189.39,~€101.20,
66449,66449:  Super Pack 3-in-1,Año no disponible,PVP no disponible,~€143.64,Precio usado no disponible,
66456,66456:  Star Wars Value Pack,Año no disponible,PVP no disponible,~€598.09,~€369.79,
66473,66473:  LEGO Star Wars Super Pack,Año no disponible,PVP no disponible,~€649.41,~€242.37,
66479,66479:  Value Pack,Año no disponible,PVP no disponible,~€354.15,~€196.08,
66495,66495:  Star Wars Value Pack,Año no disponible,PVP no disponible,~€491.60,~€134.82,
66512,66512:  Star Wars Rebels Super Pack 2 in 1,Año no disponible,$109.99,~€1177.30,~€336.74,
66514,66514:  Microfighter Super Pack 3 in 1,Año no disponible,PVP no disponible,~€166.98,Precio usado no disponible,
66515,66515:  Microfighter Super Pack 3 in 1,Año no disponible,PVP no disponible,~€83.49,Precio usado no disponible,
66533,66533:  Microfighter 3 in 1 Super Pack,Año no disponible,PVP no disponible,~€111.32,~€25.05,
66534,66534:  Microfighter 3 in 1 Super Pack,Año no disponible,PVP no disponible,~€51.43,~€37.11,
66535,66535:  Battle Pack 2 in 1,Año no disponible,PVP no disponible,~€153.08,~€63.97,
66536,66536:  Battle Pack 2 in 1,Año no disponible,PVP no disponible,~€142.49,~€50.82,
66542,66542:  Microfighters Super Pack 3 in 1,Año no disponible,PVP no disponible,~€176.27,Precio usado no disponible,
66543,66543:  Microfighters Super Pack 3 in 1,Año no disponible,PVP no disponible,~€67.84,Precio usado no disponible,1 review
66555,66555:  Super Pack 2 in 1,Año no disponible,PVP no disponible,~€81.18,Precio usado no disponible,
66556,66556:  Super Pack 2 in 1,Año no disponible,PVP no disponible,~€53.81,Precio usado no disponible,
66596,66596:  Super Pack 2-in-1,Año no disponible,PVP no disponible,~€69.58,Precio usado no disponible,
66597,66597:  2-in-1 Super Pack,Año no disponible,PVP no disponible,~€55.66,Precio usado no disponible,
66674,66674:  Skywalker Adventures Pack,1 Nov 2021 - 31 Dec 2021 (1m 29d),PVP no disponible,~€89.95,Precio usado no disponible,✭✭✭✭✭ 4.3 27 ratings
66708,66708:  Galactic Adventures Pack,Año no disponible,$97.48,~€65.39,~€621.58,✭✭✭✭✩ 3.7 21 ratings
66775,66775:  Hoth Combo Pack,1 Oct 2023 - 31 Dec 2023 (2m 30d),$69.98,~€73.96,~€35.25,
66778,66778:  Star Wars Mech 3-Pack,1 Sep 2023 - 31 Dec 2023 (3m 29d),$47.97,~€44.17,Precio usado no disponible,
66787,66787:  Jedi Masters Gift Set,1 Aug 2024 - 31 Dec 2024 (4m 30d),PVP no disponible,~€71.84,Precio usado no disponible,
75000,75000:  Clone Troopers vs. Droidekas,1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),$12.99 | More,~€37.54,~€21.77,✭✭✭✭✩ 3.6 589 ratings 18 reviews
75001,75001:  Republic Troopers vs. Sith Troopers,1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),$12.99 | More,~€40.37,~€21.41,✭✭✭✭✩ 3.7 493 ratings 14 reviews
75002,75002:  AT-RT,1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),$19.99 | More,~€63.18,~€26.43,✭✭✭✭✩ 3.9 689 ratings 18 reviews
75003,75003:  A-wing Starfighter,1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),$24.99 | More,~€51.92,~€27.18,✭✭✭✭✩ 3.8 481 ratings 16 reviews
75004,75004:  Z-95 Headhunter,1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),$49.99 | More,~€179.70,~€85.70,✭✭✭✭✩ 4.1 366 ratings 8 reviews
75005,75005:  Rancor Pit,1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),$59.99 | More,~€267.59,~€204.18,✭✭✭✭✩ 4.1 447 ratings 11 reviews
75006,75006:  Jedi Starfighter & Planet Kamino,1 Jan 2013 - 31 Dec 2013 (11m 29d),$9.99 | More,~€29.15,~€16.32,✭✭✭✭✩ 3.8 174 ratings 5 reviews Brickset review
75007,75007:  Republic Assault Ship & Planet Coruscant,1 Jan 2013 - 31 Dec 2013 (11m 29d),$9.99 | More,~€35.36,~€21.63,✭✭✭✭✩ 3.8 205 ratings 5 reviews Brickset review
75008,75008:  TIE Bomber & Asteroid Field,1 Jan 2013 - 31 Dec 2013 (11m 29d),$9.99 | More,~€28.95,~€19.63,✭✭✭✭✩ 3.8 160 ratings 5 reviews Brickset review
75009,75009:  Snowspeeder & Planet Hoth,1 Jan 2013 - 31 Dec 2013 (11m 29d),$9.99 | More,~€67.90,~€36.82,✭✭✭✭✩ 4.1 104 ratings 2 reviews Brickset review
75010,75010:  B-Wing Starfighter & Planet Endor,1 Jan 2013 - 31 Dec 2013 (11m 29d),$9.99 | More,~€25.61,~€17.39,✭✭✭✭✩ 3.7 119 ratings 4 reviews Brickset review
75011,75011:  Tantive IV & Planet Alderaan,1 Jan 2013 - 31 Dec 2013 (11m 29d),$9.99 | More,~€55.98,~€38.54,✭✭✭✭✩ 4.0 110 ratings 3 reviews Brickset review
75012,75012:  BARC Speeder with Sidecar,1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),$24.99 | More,~€331.08,~€144.18,✭✭✭✭✩ 4.2 288 ratings 5 reviews
75013,75013:  Umbaran MHC (Mobile Heavy Cannon),1 Jan 2013 - 31 Dec 2014 (1y 11m 28d),$49.99 | More,~€157.52,~€89.54,✭✭✭✭✩ 4.1 215 ratings 3 reviews
75014,75014:  Battle of Hoth,1 Jan 2013 - 31 Dec 2013 (11m 29d),$49.99 | More,~€138.63,~€79.38,✭✭✭✭✩ 3.9 144 ratings 4 reviews
75015,75015:  Corporate Alliance Tank Droid,1 Jun 2013 - 31 Dec 2014 (1y 6m 30d),$19.99 | More,~€116.21,~€56.35,✭✭✭✭✩ 4.0 554 ratings 9 reviews Brickset review
75016,75016:  Homing Spider Droid,1 Jun 2013 - 31 Dec 2014 (1y 6m 30d),$29.99 | More,~€139.80,~€69.27,✭✭✭✭✩ 3.8 336 ratings 5 reviews
75017,75017:  Duel on Geonosis,1 Jun 2013 - 31 Dec 2014 (1y 6m 30d),$39.99 | More,~€150.06,~€123.94,✭✭✭✭✩ 3.9 375 ratings 4 reviews Brickset review
75018,75018:  Jek-14's Stealth Starfighter,1 Jun 2013 - 31 Dec 2014 (1y 6m 30d),$69.99 | More,~€188.73,~€99.62,✭✭✭✭✩ 3.9 217 ratings 2 reviews
75019,75019:  AT-TE,1 Jun 2013 - 31 Dec 2014 (1y 6m 30d),$89.99 | More,~€192.96,~€118.45,✭✭✭✭✭ 4.3 372 ratings 9 reviews Brickset review
75020,75020:  Jabba's Sail Barge,1 Jun 2013 - 31 Dec 2014 (1y 6m 30d),$119.99 | More,~€314.52,~€260.97,✭✭✭✭✭ 4.3 427 ratings 7 reviews Brickset review
75021,75021:  Republic Gunship,1 Jun 2013 - 31 Dec 2014 (1y 6m 30d),$119.99 | More,~€440.51,~€254.29,✭✭✭✭✭ 4.6 576 ratings 9 reviews Brickset review
75022,75022:  Mandalorian Speeder,1 Jun 2013 - 31 Dec 2014 (1y 6m 30d),$24.99 | More,~€96.60,~€56.72,✭✭✭✭✩ 4.0 392 ratings 7 reviews Brickset review
75023,75023:  LEGO Star Wars Advent Calendar,Año no disponible,$39.99 | More,~€66.06,~€12.05,✭✭✭✭✩ 3.7 203 ratings 2 reviews
75024,75024:  HH-87 Starhopper,1 Aug 2013 - 31 Dec 2014 (1y 4m 30d),$39.99 | More,~€110.77,~€62.21,✭✭✭✭✩ 3.8 137 ratings 2 reviews
75025,75025:  Jedi Defender-class Cruiser,1 Aug 2013 - 31 Dec 2014 (1y 4m 30d),$89.99 | More,~€428.09,~€284.54,✭✭✭✭✩ 4.2 170 ratings 2 reviews
75028,75028:  Clone Turbo Tank,1 Jan 2014 - 31 Jul 2015 (1y 6m 28d),"$9.99, €9.99 | More",~€52.16,~€19.22,✭✭✭✭✩ 3.8 353 ratings 8 reviews
75029,75029:  AAT,1 Jan 2014 - 31 Dec 2014 (11m 29d),$9.99 | More,~€22.53,~€9.77,✭✭✭✭✩ 3.5 214 ratings 6 reviews
75030,75030:  Millennium Falcon,1 Jan 2014 - 31 Jul 2015 (1y 6m 28d),"$9.99, €9.99 | More",~€22.15,~€7.55,✭✭✭✭✩ 3.8 492 ratings 5 reviews
75031,75031:  TIE Interceptor,1 Jan 2014 - 31 Jul 2015 (1y 6m 28d),"$9.99, €9.99 | More",~€20.36,~€8.50,✭✭✭✭✩ 3.6 309 ratings 4 reviews
75032,75032:  X-wing Fighter,1 Jan 2014 - 31 Jul 2015 (1y 6m 28d),"$9.99, €9.99 | More",~€21.34,~€11.21,✭✭✭✭✩ 3.7 359 ratings 9 reviews
75033,75033:  Star Destroyer,1 Jan 2014 - 31 Dec 2014 (11m 29d),"$9.99, €9.99 | More",~€18.17,~€9.17,✭✭✭✭✩ 3.6 296 ratings 6 reviews
75034,75034:  Death Star Troopers,1 Jan 2014 - 31 Jul 2015 (1y 6m 28d),"$12.99, €16.99 | More",~€28.84,~€15.73,✭✭✭✭✩ 3.7 600 ratings 9 reviews Brickset review
75035,75035:  Kashyyyk Troopers,1 Jan 2014 - 31 Jul 2015 (1y 6m 28d),"$12.99, €16.99 | More",~€81.45,~€53.80,✭✭✭✭✩ 4.2 614 ratings 10 reviews
75036,75036:  Utapau Troopers,1 Jan 2014 - 31 Jul 2015 (1y 6m 28d),"$12.99, €16.99 | More",~€77.63,~€50.43,✭✭✭✭✭ 4.3 568 ratings 11 reviews
75037,75037:  Battle on Saleucami,1 Jan 2014 - 31 Dec 2015 (1y 11m 28d),"$14.99, €19.99 | More",~€81.96,~€36.44,✭✭✭✭✩ 4.1 465 ratings 6 reviews
75038,75038:  Jedi Interceptor,1 Jan 2014 - 31 Dec 2015 (1y 11m 28d),"$24.99, €29.99 | More",~€82.09,~€25.99,✭✭✭✭✩ 4.1 619 ratings 8 reviews
75039,75039:  V-wing Starfighter,1 Jan 2014 - 31 Dec 2014 (11m 29d),$24.99 | More,~€97.27,~€42.93,✭✭✭✭✩ 3.8 238 ratings 3 reviews
75040,75040:  General Grievous' Wheel Bike,1 Jan 2014 - 31 Dec 2015 (1y 11m 28d),"$24.99, €29.99 | More",~€106.71,~€39.68,✭✭✭✭✩ 4.0 675 ratings 8 reviews
75041,75041:  Vulture Droid,1 Jan 2014 - 31 Dec 2014 (11m 29d),$24.99 | More,~€108.14,~€49.23,✭✭✭✭✩ 3.7 282 ratings 4 reviews
75042,75042:  Droid Gunship,1 Jan 2014 - 31 Dec 2015 (1y 11m 28d),"$49.99, €49.99 | More",~€91.11,~€52.94,✭✭✭✭✩ 3.9 241 ratings 2 reviews
75043,75043:  AT-AP,1 Jan 2014 - 31 Dec 2015 (1y 11m 28d),"$59.99, €69.99 | More",~€140.76,~€79.90,✭✭✭✭✩ 4.1 351 ratings 4 reviews
75044,75044:  Droid Tri-Fighter,1 Jan 2014 - 31 Dec 2015 (1y 11m 28d),"$29.99, €39.99 | More",~€146.53,~€45.26,✭✭✭✭✩ 3.8 169 ratings 2 reviews
75045,75045:  Republic AV-7 Anti-Vehicle Cannon,1 Jan 2014 - 31 Dec 2015 (1y 11m 28d),"$39.99, €49.99 | More",~€256.00,~€116.19,✭✭✭✭✩ 4.0 201 ratings 2 reviews
75046,75046:  Coruscant Police Gunship,1 Jan 2014 - 31 Dec 2015 (1y 11m 28d),"$49.99, €59.99 | More",~€264.16,~€183.46,✭✭✭✭✩ 4.2 179 ratings 2 reviews
75048,75048:  The Phantom,1 Jun 2014 - 31 Dec 2015 (1y 6m 30d),"$24.99, €29.99 | More",~€93.76,~€51.15,✭✭✭✭✩ 3.8 455 ratings 12 reviews Brickset review
75049,75049:  Snowspeeder,1 Jun 2014 - 31 Dec 2015 (1y 6m 30d),"$29.99, €39.99 | More",~€88.59,~€46.58,✭✭✭✭✩ 4.1 488 ratings 6 reviews
75050,75050:  B-wing™,1 Jun 2014 - 31 Dec 2015 (1y 6m 30d),"$49.99, €59.99 | More",~€134.04,~€72.13,✭✭✭✭✩ 4.1 387 ratings 6 reviews
75051,75051:  Jedi Scout Fighter,1 Jun 2014 - 31 Dec 2015 (1y 6m 30d),"$59.99, €69.99 | More",~€145.43,~€95.43,✭✭✭✭✩ 4.1 180 ratings 3 reviews
75052,75052:  Mos Eisley Cantina,1 Jun 2014 - 31 Dec 2015 (1y 6m 30d),"$69.99, €79.99 | More",~€112.77,~€84.95,✭✭✭✭✭ 4.4 601 ratings 9 reviews Brickset review
75053,75053:  The Ghost,1 Jun 2014 - 31 Dec 2015 (1y 6m 30d),"$89.99, €99.99 | More",~€473.48,~€278.88,✭✭✭✭✩ 4.2 444 ratings 9 reviews Brickset review
75054,75054:  AT-AT,1 Jun 2014 - 31 Dec 2015 (1y 6m 30d),"$109.99, €119.99 | More",~€123.39,~€92.23,✭✭✭✭✭ 4.4 547 ratings 7 reviews Brickset review
75055,75055:  Imperial Star Destroyer,1 Jun 2014 - 31 Dec 2015 (1y 6m 30d),"$129.99, €129.99 | More",~€302.05,~€166.78,✭✭✭✭✭ 4.4 470 ratings 4 reviews Brickset review
75056,75056:  LEGO Star Wars Advent Calendar,1 Sep 2014 - 31 Dec 2014 (3m 29d),$39.99 | More,~€87.04,~€41.75,✭✭✭✭✩ 3.7 213 ratings 1 review
75058,75058:  MTT,1 Aug 2014 - 31 Dec 2015 (1y 4m 30d),"$89.99, €99.99 | More",~€232.52,~€197.34,✭✭✭✭✩ 3.9 157 ratings 1 review
75059,75059:  Sandcrawler,1 May 2014 - 31 Dec 2016 (2y 8m 1d),"$299.99, €299.99 | More",~€428.19,~€298.08,✭✭✭✭✭ 4.4 551 ratings 8 reviews Brickset review
75060,75060:  Slave I,1 Jan 2015 - 31 Dec 2018 (3y 11m 29d),"$199.99, €199.99 | More",~€409.00,~€311.70,✭✭✭✭✭ 4.6 1201 ratings 11 reviews Brickset review
75072,75072:  ARC-170 Starfighter,1 Jan 2015 - 31 Dec 2015 (11m 29d),"$9.99, €9.99 | More",~€28.46,~€13.80,✭✭✭✭✩ 3.8 259 ratings 4 reviews
75073,75073:  Vulture Droid,1 Jan 2015 - 31 Dec 2015 (11m 29d),"$9.99, €9.99 | More",~€25.61,~€11.38,✭✭✭✭✩ 3.5 189 ratings 2 reviews
75074,75074:  Snowspeeder,1 Jan 2015 - 31 Dec 2016 (1y 11m 29d),"$9.99, €9.99 | More",~€18.43,~€7.66,✭✭✭✭✩ 3.8 482 ratings 3 reviews
75075,75075:  AT-AT,1 Jan 2015 - 31 Dec 2016 (1y 11m 29d),"$9.99, €9.99 | More",~€13.57,~€7.58,✭✭✭✭✩ 3.8 459 ratings 7 reviews
75076,75076:  Republic Gunship,1 Jan 2015 - 31 Dec 2015 (11m 29d),"$9.99, €9.99 | More",~€41.05,~€19.94,✭✭✭✭✩ 3.7 275 ratings 7 reviews
75077,75077:  Homing Spider Droid,1 Jan 2015 - 31 Dec 2015 (11m 29d),"$9.99, €9.99 | More",~€25.34,~€10.58,✭✭✭✭✩ 3.4 216 ratings 1 review
75078,75078:  Imperial Troop Transport,1 Jan 2015 - 31 Dec 2016 (1y 11m 29d),"$12.99, €16.99 | More",~€29.86,~€19.35,✭✭✭✭✩ 4.0 627 ratings 14 reviews Brickset review
75079,75079:  Shadow Troopers,1 Jan 2015 - 31 Dec 2016 (1y 11m 29d),"$12.99, €16.99 | More",~€29.72,~€20.05,✭✭✭✭✩ 3.8 544 ratings 8 reviews
75080,75080:  AAT,1 Jan 2015 - 31 Dec 2015 (11m 29d),"$24.99, €29.99 | More",~€64.97,~€36.94,✭✭✭✭✩ 3.8 373 ratings 9 reviews
75081,75081:  T-16 Skyhopper,1 Jan 2015 - 31 Dec 2015 (11m 29d),"$24.99, €29.99 | More",~€47.87,~€25.35,✭✭✭✭✩ 3.8 363 ratings 8 reviews
75082,75082:  TIE Advanced Prototype,1 Jan 2015 - 31 Dec 2016 (1y 11m 29d),"$39.99, €49.99 | More",~€111.97,~€56.34,✭✭✭✭✩ 4.0 556 ratings 4 reviews
75083,75083:  AT-DP,1 Jan 2015 - 31 Dec 2015 (11m 29d),"$49.99, €59.99 | More",~€126.09,~€74.07,✭✭✭✭✩ 4.1 317 ratings 3 reviews Brickset review
75084,75084:  Wookiee Gunship,1 Jan 2015 - 31 Dec 2015 (11m 29d),"$69.99, €69.99 | More",~€132.06,~€79.90,✭✭✭✭✩ 3.9 211 ratings 2 reviews
75085,75085:  Hailfire Droid,1 Jan 2015 - 31 Dec 2016 (1y 11m 29d),"$19.99, €26.99 | More",~€116.62,~€62.17,✭✭✭✭✩ 3.9 281 ratings 3 reviews
75086,75086:  Battle Droid Troop Carrier,1 Jan 2015 - 31 Dec 2016 (1y 11m 29d),"$39.99, €49.99 | More",~€162.22,~€91.91,✭✭✭✭✩ 4.1 192 ratings 2 reviews
75087,75087:  Anakin's Custom Jedi Starfighter,1 Jan 2015 - 31 Dec 2016 (1y 11m 29d),"$39.99, €49.99 | More",~€183.54,~€83.50,✭✭✭✭✩ 4.1 211 ratings 5 reviews
75088,75088:  Senate Commando Troopers,1 Jan 2015 - 31 Dec 2016 (1y 11m 29d),"$12.99, €16.99 | More",~€47.13,~€26.19,✭✭✭✭✩ 3.8 484 ratings 5 reviews
75089,75089:  Geonosis Troopers,1 Jan 2015 - 31 Dec 2016 (1y 11m 29d),"$12.99, €16.99 | More",~€59.08,~€37.52,✭✭✭✭✩ 3.9 562 ratings 9 reviews
75090,75090:  Ezra's Speeder Bike,1 Jan 2015 - 31 Dec 2015 (11m 29d),"$19.99, €26.99 | More",~€59.32,~€48.30,✭✭✭✭✩ 3.7 348 ratings 6 reviews Brickset review
75091,75091:  Flash Speeder,1 Jun 2015 - 31 Dec 2016 (1y 7m),"$29.99, €39.99 | More",~€51.56,~€39.26,✭✭✭✭✩ 4.0 320 ratings 4 reviews
75092,75092:  Naboo Starfighter,1 Jun 2015 - 31 Dec 2016 (1y 7m),"$49.99, €64.99 | More",~€121.10,~€69.52,✭✭✭✭✩ 4.2 400 ratings 2 reviews
75093,75093:  Death Star Final Duel,1 Jun 2015 - 31 Dec 2016 (1y 7m),"$79.99, €89.99 | More",~€90.92,~€63.99,✭✭✭✭✩ 4.2 505 ratings 4 reviews
75094,75094:  Imperial Shuttle Tydirium,1 Jun 2015 - 31 Dec 2016 (1y 7m),"$99.99, €99.99 | More",~€179.27,~€113.88,✭✭✭✭✭ 4.5 859 ratings 10 reviews Brickset review
75095,75095:  TIE Fighter,1 May 2015 - 31 Dec 2017 (2y 8m 1d),"$199.99, €199.99 | More",~€270.15,~€212.40,✭✭✭✭✭ 4.3 563 ratings 2 reviews Brickset review
75096,75096:  Sith Infiltrator,1 Aug 2015 - 31 Dec 2016 (1y 5m),"$89.99, €99.99 | More",~€163.86,~€163.94,✭✭✭✭✩ 4.1 203 ratings 1 review Brickset review
75097,75097:  LEGO Star Wars Advent Calendar,1 Sep 2015 - 31 Dec 2015 (3m 29d),"$39.99, €29.99 | More",~€40.39,~€33.03,✭✭✭✭✩ 3.7 292 ratings
75098,75098:  Assault on Hoth,1 May 2016 - 31 Dec 2017 (1y 8m),"$249.99, €249.99 | More",~€420.19,~€366.54,✭✭✭✭✩ 3.6 261 ratings 4 reviews Brickset review
75099,75099:  Rey's Speeder,4 Sep 2015 - 31 Dec 2017 (2y 3m 27d),"$19.99, €26.99 | More",~€27.14,~€14.95,✭✭✭✭✩ 3.9 1215 ratings 13 reviews Brickset review
75100,75100:  First Order Snowspeeder,4 Sep 2015 - 31 Dec 2016 (1y 3m 27d),"$39.99, €49.99 | More",~€36.45,~€25.11,✭✭✭✭✩ 3.7 486 ratings 6 reviews Brickset review
75101,75101:  First Order Special Forces TIE Fighter,4 Sep 2015 - 30 Apr 2016 (7m 25d),"$69.99, €69.99 | More",~€81.17,~€43.32,✭✭✭✭✩ 4.1 753 ratings 7 reviews Brickset review
75102,75102:  Poe's X-wing Fighter,4 Sep 2015 - 31 Jul 2018 (2y 10m 26d),"$79.99, €89.99 | More",~€108.79,~€59.79,✭✭✭✭✭ 4.3 984 ratings 8 reviews Brickset review
75103,75103:  First Order Transporter,4 Sep 2015 - 31 Dec 2016 (1y 3m 27d),"$89.99, €99.99 | More",~€176.96,~€83.10,✭✭✭✭✩ 4.1 573 ratings 8 reviews Brickset review
75104,75104:  Kylo Ren's Command Shuttle,4 Sep 2015 - 31 Dec 2017 (2y 3m 27d),"$119.99, €119.99 | More",~€105.25,~€61.23,✭✭✭✭✩ 3.7 576 ratings 6 reviews Brickset review
75105,75105:  Millennium Falcon,4 Sep 2015 - 31 Dec 2017 (2y 3m 27d),"$149.99, €149.99 | More",~€128.18,~€80.52,✭✭✭✭✭ 4.3 1163 ratings 8 reviews Brickset review
75106,75106:  Imperial Assault Carrier,1 Jun 2015 - 31 Dec 2016 (1y 7m),"$129.99, €129.99 | More",~€264.90,~€184.54,✭✭✭✭✩ 3.9 205 ratings 3 reviews
75107,75107:  Jango Fett,4 Sep 2015 - 31 Dec 2016 (1y 3m 27d),"$19.99, €19.99 | More",~€36.66,~€14.48,✭✭✭✭✩ 3.7 262 ratings 2 reviews Brickset review
75108,75108:  Clone Commander Cody,4 Sep 2015 - 31 Dec 2016 (1y 3m 27d),"$19.99, €19.99 | More",~€39.50,~€13.40,✭✭✭✭✩ 3.9 222 ratings 2 reviews Brickset review
75109,75109:  Obi-Wan Kenobi,4 Sep 2015 - 31 Dec 2016 (1y 3m 27d),"$24.99, €24.99 | More",~€35.96,~€13.91,✭✭✭✭✩ 3.9 208 ratings 1 review Brickset review
75110,75110:  Luke Skywalker,4 Sep 2015 - 31 Dec 2016 (1y 3m 27d),"$19.99, €19.99 | More",~€22.24,~€11.39,✭✭✭✭✩ 3.4 187 ratings 2 reviews Brickset review
75111,75111:  Darth Vader,4 Sep 2015 - 31 Dec 2017 (2y 3m 27d),"$29.99, €29.99 | More",~€43.24,~€13.90,✭✭✭✭✩ 4.0 454 ratings 5 reviews Brickset review
75112,75112:  General Grievous,4 Sep 2015 - 31 Dec 2016 (1y 3m 27d),"$34.99, €34.99 | More",~€81.71,~€45.93,✭✭✭✭✭ 4.4 464 ratings 4 reviews Brickset review
75113,75113:  Rey,1 Jan 2016 - 31 Dec 2016 (11m 30d),"$19.99, €19.99 | More",~€10.59,~€7.57,✭✭✭✭✩ 3.6 179 ratings 2 reviews Brickset review
75114,75114:  First Order Stormtrooper,1 Jan 2016 - 31 Dec 2017 (1y 11m 29d),"$19.99, €19.99 | More",~€37.85,~€11.34,✭✭✭✭✩ 3.9 245 ratings Brickset review
75115,75115:  Poe Dameron,1 Jan 2016 - 31 Dec 2016 (11m 30d),"$24.99, €24.99 | More",~€19.14,~€9.36,✭✭✭✭✩ 3.7 138 ratings Brickset review
75116,75116:  Finn,1 Jan 2016 - 31 Dec 2017 (1y 11m 29d),"$24.99, €24.99 | More",~€14.90,~€7.77,✭✭✭✭✩ 3.5 131 ratings Brickset review
75117,75117:  Kylo Ren,1 Jan 2016 - 31 Jul 2018 (2y 6m 28d),"$24.99, €24.99 | More",~€29.73,~€11.99,✭✭✭✭✩ 3.7 268 ratings 2 reviews Brickset review
75118,75118:  Captain Phasma,1 Jan 2016 - 31 Dec 2017 (1y 11m 29d),"$24.99, €24.99 | More",~€31.06,~€13.86,✭✭✭✭✩ 3.9 220 ratings 1 review Brickset review
75119,75119:  Sergeant Jyn Erso,30 Sep 2016 - 31 Dec 2017 (1y 3m),"$24.99, €24.99 | More",~€9.93,~€4.01,✭✭✭✭✩ 3.5 163 ratings 2 reviews Brickset review
75120,75120:  K-2SO,30 Sep 2016 - 31 Dec 2017 (1y 3m),"$24.99, €24.99 | More",~€34.74,~€21.54,✭✭✭✭✩ 4.2 347 ratings 2 reviews
75121,75121:  Imperial Death Trooper,30 Sep 2016 - 31 Dec 2017 (1y 3m),"$24.99, €24.99 | More",~€27.82,~€13.89,✭✭✭✭✩ 4.0 216 ratings 1 review Brickset review
75125,75125:  Resistance X-wing Fighter,1 Jan 2016 - 31 Dec 2017 (1y 11m 29d),"$9.99, €9.99 | More",~€15.13,~€6.88,✭✭✭✭✩ 3.5 527 ratings 5 reviews Brickset review
75126,75126:  First Order Snowspeeder,1 Jan 2016 - 31 Dec 2017 (1y 11m 29d),"$9.99, €9.99 | More",~€12.02,~€5.90,✭✭✭✭✩ 3.6 439 ratings 5 reviews Brickset review
75127,75127:  The Ghost,1 Jan 2016 - 31 Dec 2016 (11m 30d),"$9.99, €9.99 | More",~€40.24,~€23.94,✭✭✭✭✩ 3.9 430 ratings 4 reviews
75128,75128:  TIE Advanced Prototype,1 Jan 2016 - 31 Dec 2017 (1y 11m 29d),"$9.99, €9.99 | More",~€16.20,~€6.35,✭✭✭✭✩ 3.6 440 ratings 3 reviews
75129,75129:  Wookiee Gunship,1 Jan 2016 - 31 Dec 2017 (1y 11m 29d),"$9.99, €9.99 | More",~€17.94,~€7.89,✭✭✭✭✩ 3.6 467 ratings 5 reviews
75130,75130:  AT-DP,1 Jan 2016 - 31 Dec 2016 (11m 30d),"$9.99, €9.99 | More",~€17.52,~€10.90,✭✭✭✭✩ 3.6 286 ratings 2 reviews
75131,75131:  Resistance Trooper Battle Pack,1 Jan 2016 - 31 Dec 2017 (1y 11m 29d),"$12.99, €16.99 | More",~€19.83,~€11.60,✭✭✭✭✩ 3.7 637 ratings 9 reviews Brickset review
